train_loss,train_acc,test_loss,test_acc
2.3025721936691097,0.09832317073170732,2.3025748335987055,0.09962729357798165
2.301325609771217,0.11149485518292683,2.301222228128976,0.11374713302752294
2.3012793035041996,0.11149485518292683,2.301147645766582,0.11374713302752294
2.3012844251423346,0.11149485518292683,2.3012527807043233,0.11374713302752294
2.3013193847202675,0.11149485518292683,2.301530609437085,0.11374713302752294
2.3013316531006884,0.11149485518292683,2.301420442554929,0.11374713302752294
2.3013254971039006,0.11149485518292683,2.3014970547562346,0.11374713302752294
2.3013478510263488,0.11149485518292683,2.301370267474323,0.11374713302752294
2.3012891731611114,0.11149485518292683,2.301372005305159,0.11374713302752294
2.3013473785505063,0.11149485518292683,2.301419449508737,0.11374713302752294
