train_loss,train_acc,test_loss,test_acc
2.302600570568224,0.09851371951219512,2.3026097487965855,0.10002150229357798
2.3015650830617767,0.11149485518292683,2.30154284752837,0.11374713302752294
2.3012401352568372,0.11149485518292683,2.301078549218834,0.11374713302752294
2.3012757584816073,0.11149485518292683,2.3010153857939835,0.11374713302752294
2.301259417359422,0.11149485518292683,2.301020770991614,0.11374713302752294
2.3012455847205184,0.11149485518292683,2.3010405641083325,0.11374713302752294
2.3012534772477498,0.11149485518292683,2.3010641730159795,0.11374713302752294
2.3012837665836985,0.11149485518292683,2.3011471273702218,0.11374713302752294
2.3012776294859445,0.11149485518292683,2.3012136220932007,0.11374713302752294
2.3012847246193306,0.11149485518292683,2.3011370591067393,0.11374713302752294
